Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Frequency (Hz),AC Voltage (Vrms),Re[Impedance] (Ohm),-Im[Impedance] (Ohm),Re[Cp] (F),Im[Cp] (F),Re[Modulus],Im[Modulus],Re[Permittivity],Im[Permittivity],Loss Factor,Re[Sp.Impedance] (Ohm-cm),-Im[Sp.Impedance] (Ohm-cm)
,599524.041,55.9945,-0.019,2.568774e+03,0.5,21380.37,14530400,4.26396286815948E-12,-6.27409457327472E-15,0.037645245700731,5.53920939425301E-05,26.5637218273903,0.0390864808433823,0.0014714233606783,38760.6433535982,26342278.0889724
,599524.852,55.9945,-0.019,1.946446e+03,0.5,30797.1,19171580,4.26500267422481E-12,-6.85127224038754E-15,0.0376360521693578,6.04583066322613E-05,26.5701996321762,0.0426821939084881,0.00160639342192975,55832.3083007965,34756310.3400445
,599525.648,55.9945,-0.019,1.474880e+03,0.5,40698.41,25289720,4.26697009666966E-12,-6.86677821865966E-15,0.0376186985189861,6.05392711343617E-05,26.5824563201816,0.0427787933644913,0.00160928669831062,73782.4721961554,45847935.1588565
,599526.443,55.9945,-0.019,1.117550e+03,0.5,46533.5,33346580,4.27069945983805E-12,-5.95954947447006E-15,0.0375858723615838,5.2449222425141E-05,26.6056895820231,0.0371269214463694,0.00139545044799197,84360.9534116885,60454280.9335026
,599527.255,55.9945,-0.019,8.467957e+02,0.5,77874.98,43961400,4.27528123278528E-12,-7.57340395204723E-15,0.0375455472800859,6.65096822104333E-05,26.6342332034874,0.04718094460224,0.0017714399450427,141180.172557752,79697972.8005115
,599528.05,55.9945,-0.019,6.416440e+02,0.5,110021.6,57993440,4.27704227054475E-12,-8.11414245943965E-15,0.0375300708965245,7.11997503191578E-05,26.6452041520196,0.0505496482555931,0.00189713871086109,199459.036433525,105136770.069381
,599528.846,55.9945,-0.019,4.861923e+02,0.5,149938.8,76508570,4.27856992162221E-12,-8.38499059339534E-15,0.0375166618308748,7.35238321004715E-05,26.6547211434958,0.0522369834201632,0.0019597647688357,271825.246787894,138702996.967022
,599529.641,55.9945,-0.019,3.684033e+02,0.5,191793.6,100927600,4.28040913713077E-12,-8.13409887764303E-15,0.0375005501965329,7.12626231494037E-05,26.6661791253453,0.0506739731519903,0.00190030873616335,347704.147641162,182972451.278187
,599530.453,55.9945,-0.019,2.791500e+02,0.5,257304,133139000,4.28229216726108E-12,-8.2759439668688E-15,0.0374840556351462,7.24415644637984E-05,26.6779100644085,0.051557642548108,0.00193259675977738,466468.474467665,241368755.332799
,599531.248,55.9945,-0.019,2.115173e+02,0.5,328547.2,175668900,4.28324795926976E-12,-8.01080398365217E-15,0.0374757000807457,7.00894485567382E-05,26.6838644767306,0.0499058681360749,0.00187026388848567,595625.840152594,318471550.362267
,599533.042,55.9945,-0.019,1.602760e+02,0.5,443639.2,232012900,4.27998559761021E-12,-8.18389575120743E-15,0.0375042594917024,7.17130800808544E-05,26.6635405503025,0.0509841987187082,0.00191213160992341,804277.045199668,420618037.495799
,599535.445,55.9945,-0.019,1.214445e+02,0.5,577984.9,306101800,4.28129354928622E-12,-8.08398717013373E-15,0.037492805204191,7.07943411853959E-05,26.6716888540189,0.0503617862264163,0.0018882113728178,1047833.43658997,554934395.414787
,599537.769,55.9945,-0.019,9.202165e+01,0.5,761603.2,403922700,4.2818262863722E-12,-8.07345712817126E-15,0.0374881407982889,7.06845344270757E-05,26.6750077102558,0.050296185958738,0.00188551720415812,1380716.51763553,732274685.476559
,599540.062,55.9945,-0.019,6.972812e+01,0.5,1040973,532911800,4.28310050302949E-12,-8.36647261317936E-15,0.0374769783649756,7.32063403353495E-05,26.6829458508726,0.0521216197337353,0.00195336826844517,1887188.25697241,966120053.989901
,599542.387,55.9945,-0.019,5.283509e+01,0.5,1099637,703098700,4.28434378401834E-12,-6.70065660145094E-15,0.0374661541702602,5.85965659918335E-05,26.6906912678385,0.0417438855649885,0.00156398667783058,1993540.69061577,1274653242.81472
,599544.852,55.9945,-0.019,4.003407e+01,0.5,1801982,927653900,4.28548980525871E-12,-8.32463000506946E-15,0.0374560852943755,7.27590230482828E-05,26.6978307740629,0.051860947810285,0.00194251541442342,3266827.54468719,1681751156.4802
,599547.223,55.9945,-0.019,3.033521e+01,0.5,2272472,1223836000,4.28696333015641E-12,-7.9602202687347E-15,0.0374432229902256,6.95262076250771E-05,26.7070105691733,0.0495907406892348,0.00185684356400694,4119782.61943259,2218702048.6219
,599549.547,55.9945,-0.019,2.298591e+01,0.5,3213969,1615174000,4.28686558047521E-12,-8.53025932983959E-15,0.0374440576165845,7.45084061617612E-05,26.706401606239,0.0531419815227351,0.00198985929689309,5826630.04234823,2928161831.06301
,599551.981,55.9945,-0.019,1.741690e+01,0.5,4789359,2130554000,4.2889656717465E-12,-9.64134039347049E-15,0.0374256822082897,8.41307133803754E-05,26.7194847971736,0.0600638167296895,0.00224794067646255,8682667.14239958,3862498344.95765
,599554.492,55.9945,-0.019,1.319742e+01,0.5,6567432,2810671000,4.29063269135322E-12,-1.00255200403887E-14,0.0374111261744111,8.74150788882316E-05,26.7298700295228,0.0624571868382066,0.00233660645447297,11906149.8702318,5095487880.48576
,599556.895,55.9945,-0.019,1.000008e+01,0.5,9542118,3708200000,4.29194458868743E-12,-1.10442375585775E-14,0.0373996474482449,9.62385656408909E-05,26.7380429139801,0.0688036137679366,0.00257324793700448,17298981.8527907,6722625365.40822
,599628.843,54.9890,-0.019,5.000000e+05,0.5,-222.8716,74379.62,4.27949253140645E-12,1.28231005705945E-14,0.0375083809575304,-0.00011239036818707,26.6604688365273,-0.0798856104178399,-0.00299640681143571,-404.045701793084,134843.406526461
,599629.654,54.9890,-0.019,3.788642e+05,0.5,-309.5579,98195.13,4.27801469652993E-12,1.34863434228046E-14,0.0375213021739588,-0.000118285046378941,26.6512621910239,-0.0840174941079335,-0.00315247711368171,-561.199986678847,178018.734614519
,599630.449,54.9890,-0.019,2.870762e+05,0.5,-137.8669,129556.8,4.27919663793564E-12,4.55367510591963E-15,0.0375112688611454,-3.99173362799378E-05,26.6586254734183,-0.0283685769660968,-0.00106414252281625,-249.940002963756,234874.556372666
,599631.245,54.9890,-0.019,2.175258e+05,0.5,-7.143697,171281.7,4.27167686744832E-12,1.7816010246839E-16,0.0375773454003223,-1.56724956375518E-06,26.6117786556558,-0.00110990539764068,-4.17072985613758E-05,-12.9508652863898,310517.960479543
,599632.056,54.9890,-0.019,1.648255e+05,0.5,-344.5728,226461.5,4.2638349364474E-12,6.48764378399641E-15,0.0376463695570878,-5.72808842479649E-05,26.5629248358316,-0.0404168540209795,-0.00152155134537217,-624.678778250831,410553.860144651
,599632.852,54.9890,-0.019,1.248930e+05,0.5,-338.614,299048.2,4.26128351162032E-12,4.82507587406914E-15,0.0376689490678867,-4.265276808111E-05,26.5470299180132,-0.0300593549423074,-0.00113230576208116,-613.876022189294,542146.867698525
,599633.647,54.9890,-0.019,9.463495e+04,0.5,-294.3976,394730.3,4.26057174843593E-12,3.17761797705254E-15,0.0376752693196814,-2.80989548232498E-05,26.5425957613796,-0.019795988526648,-0.000745819614050404,-533.715757854297,715609.710176149
,599634.443,54.9890,-0.019,7.170755e+04,0.5,-191.0406,521109.2,4.25918202511168E-12,1.56143220957632E-15,0.0376875782359406,-1.3816408458613E-05,26.5339380350007,-0.00972744185397102,-0.000366603775178024,-346.339027933446,944723.026284339
,599635.254,54.9890,-0.019,5.433485e+04,0.5,11.3185,687913.5,4.25801883092762E-12,-7.00587881148637E-17,0.0376978786839864,6.20257401380696E-07,26.5266915444257,0.000436453650416196,1.64533767690269E-05,20.5193989532315,1247123.87258151
,599636.05,54.9890,-0.019,4.117107e+04,0.5,-214.4422,907615.6,4.25917852913311E-12,1.00631546436627E-15,0.037687612131601,-8.90444639586099E-06,26.533916255683,-0.00626916436483068,-0.000236269848160389,-388.763975280174,1645423.56253713
,599636.845,54.9890,-0.019,3.119651e+04,0.5,-101.5538,1197941,4.25871717132287E-12,3.61026888530477E-16,0.037691696760989,-3.19526173202697E-06,26.5310420794968,-0.00224913258760891,-8.47736240766448E-05,-184.107694254245,2171756.79652189
,599637.641,54.9890,-0.019,2.363846e+04,0.5,189.4116,1581104,4.2583386638805E-12,-5.10136423453149E-16,0.0376950467617262,4.51575552222585E-06,26.5286840462026,0.00317805817396307,0.000119797053198272,343.385800836674,2866396.05623979
,599638.452,54.9890,-0.019,1.791157e+04,0.5,702.233,2086313,4.25899900213583E-12,-1.43353832635221E-15,0.0376891985886311,1.26858237438439E-05,26.5327978347765,0.0089306859622255,0.000336590434896394,1273.08380837784,3782293.48308638
,599639.248,54.9890,-0.019,1.357207e+04,0.5,1500.262,2753206,4.25926464938912E-12,-2.32093526652994E-15,0.0376868410198316,2.05361078982446E-05,26.5344527693899,0.0144590093079524,0.00054491454689551,2719.83694945204,4991309.12350847
,599640.043,54.9890,-0.019,1.028394e+04,0.5,2655.044,3632848,4.26002760473961E-12,-3.11341425014156E-15,0.0376800825068186,2.75382501495338E-05,26.5392058440117,0.0193960108545439,0.000730843679669504,4813.35045053527,6586019.12342175
,599640.855,54.9890,-0.019,7.792469e+03,0.5,4519.898,4793388,4.2609193336945E-12,-4.01780969421359E-15,0.0376721834118784,3.5522771463312E-05,26.54476115503,0.0250302318224808,0.00094294432247087,8194.15914563882,8689971.34864446
,599641.65,54.9890,-0.019,5.904585e+03,0.5,8527.854,6324512,4.26191596948525E-12,-5.74668798921381E-15,0.0376633389002163,5.07845435811594E-05,26.550970016769,0.0358008326747397,0.00134838134546982,15460.2145550127,11465758.2641251
,599642.446,54.9890,-0.019,4.474074e+03,0.5,8713.878,8347360,4.26156862507725E-12,-4.44868666111811E-15,0.0376664361328392,3.93203035638038E-05,26.5488061235744,0.0277145178363555,0.00104390825362749,15797.4589487818,15132995.5423639
,599643.241,54.9890,-0.019,3.390107e+03,0.5,13560.09,11013670,4.26258248326173E-12,-5.24811457992227E-15,0.0376574610983518,4.63640695304244E-05,26.555122277729,0.0326948099994834,0.00123120540201404,24583.1953484759,19966770.2141836
,599644.053,54.9890,-0.019,2.568774e+03,0.5,20733.82,14532660,4.26330032417208E-12,-6.08247227467825E-15,0.0376511008909036,5.3717017302671E-05,26.5595942975023,0.0378927083849371,0.0014267050904652,37588.5077001802,26346375.2610036
,599644.848,54.9890,-0.019,1.946446e+03,0.5,29475.88,19173870,4.26449421691998E-12,-6.5557824163107E-15,0.0376405477069957,5.78645973580545E-05,26.5670320346092,0.0408413454460835,0.00153729424471951,53437.0580216086,34760461.8993149
,599645.644,54.9890,-0.019,1.474880e+03,0.5,40495.81,25293040,4.26641012077897E-12,-6.83080142336162E-15,0.0376236370504955,6.02379017115312E-05,26.57896777109,0.0425546643999371,0.00160106535236571,73415.1770397367,45853954.0133447
,599646.455,54.9890,-0.019,1.117550e+03,0.5,46720.22,33350050,4.27025503774721E-12,-5.98221756248215E-15,0.0375897834966115,5.26596798119961E-05,26.6029209123231,0.0372681395580017,0.00140090404662062,84699.4595894106,60460571.7241876
,599647.251,54.9890,-0.019,8.467957e+02,0.5,78779.41,43966460,4.27478889014828E-12,-7.6595965797664E-15,0.0375498688091827,6.728211710392E-05,26.6311659974029,0.0477179091718429,0.00179180698195852,142819.820920634,79707146.1148821
,599648.046,54.9890,-0.019,6.416440e+02,0.5,107830.9,58002400,4.27638217998665E-12,-7.9501217055143E-15,0.0375358693012274,6.97820533121684E-05,26.641091906555,0.0495278284565214,0.00185907652097155,195487.4989253,105153013.724868
,599648.842,54.9890,-0.019,4.861923e+02,0.5,150252.8,76517280,4.27808282474842E-12,-8.40063738609579E-15,0.0375209328573042,7.36778048098672E-05,26.6516866175728,0.0523344601247305,0.00196364533606004,272394.499893104,138718787.395513
,599649.653,54.9890,-0.019,3.684033e+02,0.5,188337.9,100937100,4.28000682824446E-12,-7.98603781976322E-15,0.0375040800062863,6.9978626984686E-05,26.6636728133357,0.0497515793890526,0.00186589371004319,341439.281540294,182989673.903982
,599650.449,54.9890,-0.019,2.791500e+02,0.5,247411.1,133163000,4.281521580051E-12,-7.95488209032656E-15,0.0374908126134564,6.96563098502521E-05,26.6731094446739,0.0495574847977829,0.00185795678979897,448533.557128404,241412265.12428
,599651.244,54.9890,-0.019,2.115173e+02,0.5,341728.6,175671800,4.28317602542537E-12,-8.33192206559149E-15,0.037476318741933,7.2901455651018E-05,26.6834163418168,0.0519063760359157,0.00194526725404988,619522.505378739,318476807.795405
,599653.054,54.9890,-0.019,1.602760e+02,0.5,449928.1,232061700,4.27908512419581E-12,-8.29641702903876E-15,0.0375121478800773,7.27296638032136E-05,26.6579307628741,0.0516851860435026,0.00193882963022334,815678.242184868,420706507.405143
,599655.456,54.9890,-0.019,1.214445e+02,0.5,581791.1,306161400,4.28045992037845E-12,-8.13405440915442E-15,0.0375001052958277,7.12605426751231E-05,26.6664954958453,0.0506736961213036,0.00190027580224026,1054733.72693726,555042444.730298
,599657.765,54.9890,-0.019,9.202165e+01,0.5,771614.2,404013900,4.280859333461E-12,-8.17588664622937E-15,0.0374966050872253,7.16136571961888E-05,26.6689837675182,0.0509343034350713,0.00190987042772538,1398865.53940704,732440022.684186
,599660.074,54.9890,-0.019,6.972812e+01,0.5,1049776,533042900,4.28204682040455E-12,-8.43307355362394E-15,0.0374861979616586,7.38254105840227E-05,26.6763815976161,0.0525365316150332,0.00196940246272861,1903147.28590604,966357726.225866
,599662.398,54.9890,-0.019,5.283509e+01,0.5,1289412,703487100,4.2819744575271E-12,-7.84837312472244E-15,0.0374868509149416,6.87091425158139E-05,26.6759307899034,0.0488939530968954,0.00183288648789722,2337585.30221179,1275357376.27352
,599664.863,54.9890,-0.019,4.003407e+01,0.5,1676966,927840900,4.28462826515903E-12,-7.74397412671794E-15,0.0374636358344531,6.77112245545109E-05,26.6924635341833,0.0482435661146919,0.0018073852963369,3040185.04086273,1682090170.27215
,599667.234,54.9890,-0.019,3.033521e+01,0.5,2368408,1224263000,4.28546685495852E-12,-8.29048495545369E-15,0.0374562870414684,7.24613664541933E-05,26.6976877978201,0.0516482302919058,0.00193455817908407,4293705.75924593,2219476160.32867
,599669.574,54.9890,-0.019,2.298591e+01,0.5,3431723,1615219000,4.28674377158226E-12,-9.10769201950051E-15,0.0374451008370628,7.95565268733636E-05,26.7056427587423,0.0567392833324518,0.00212461777628916,6221398.00627118,2928243411.92204
,599672.008,54.9890,-0.019,1.741690e+01,0.5,4326008,2130816000,4.28844230542896E-12,-8.70644660112564E-15,0.0374302845458689,7.5991409106983E-05,26.7162243191389,0.0542395965369085,0.00203021190004205,7842654.4177118,3862973326.84798
,599674.504,54.9890,-0.019,1.319742e+01,0.5,6485366,2810862000,4.29034172477439E-12,-9.89889804274744E-15,0.0374136684588333,8.63227484516101E-05,26.7280573600648,0.0616683545649035,0.00230725165447468,11757371.7640785,5095834145.90963
,599676.953,54.9890,-0.019,1.000008e+01,0.5,9864910,3708617000,4.29146005062538E-12,-1.1415270751338E-14,0.0374038531688063,9.94941362679105E-05,26.735024328994,0.0711150838313411,0.00265999697461345,17884174.0449461,6723381348.0352
,599749.416,53.9833,-0.019,5.000000e+05,0.5,-224.2435,74379.31,4.27950989277451E-12,1.29021400795514E-14,0.0375082246297877,-0.000113082194090935,26.660576994728,-0.0803780123439876,-0.0030148639453633,-406.532830248616,134842.844524988
,599750.211,53.9833,-0.019,3.788642e+05,0.5,-313.7202,98196.9,4.27793643587732E-12,1.36671837323859E-14,0.0375219785079567,-0.000119875501180912,26.6507746412328,-0.0851440967138725,-0.00319480757539189,-568.745853557235,178021.94346164
,599751.022,53.9833,-0.019,2.870762e+05,0.5,-141.1876,129558.4,4.2791435552693E-12,4.66324073640876E-15,0.0375117321176489,-4.08787961995036E-05,26.6582947779536,-0.0290511511395,-0.00108976029342752,-255.960126487544,234877.457025431
,599751.818,53.9833,-0.019,2.175258e+05,0.5,-12.92877,171287.2,4.27153968779629E-12,3.22416118480482E-16,0.0375785520406096,-2.83643177228697E-06,26.6109240510944,-0.00200859443405034,-7.54800708984676E-05,-23.4386702835685,310527.931473424
,599752.614,53.9833,-0.019,1.648255e+05,0.5,-346.9218,226463.8,4.26379149746469E-12,6.53173805758424E-15,0.0376467519030936,-5.7671375886012E-05,26.5626542187815,-0.0406915534154124,-0.00153190841096899,-628.937299092033,410558.029833001
,599753.425,53.9833,-0.019,1.248930e+05,0.5,-336.7204,299053.6,4.26120662690732E-12,4.7979198374301E-15,0.037669629267015,-4.24142449201113E-05,26.5465509400784,-0.0298901777178525,-0.0011259533408058,-610.443099641444,542156.657401608
,599754.221,53.9833,-0.019,9.463495e+04,0.5,-295.9824,394744.7,4.26041630046393E-12,3.19449062041982E-15,0.0376766437362849,-2.82502170061069E-05,26.5416273484702,-0.0199011020604098,-0.000749807153838924,-536.588854418424,715635.816051038
,599755.016,53.9833,-0.019,7.170755e+04,0.5,-193.7288,521089.8,4.25934057677494E-12,1.58352157100353E-15,0.0376861751921683,-1.40108240394814E-05,26.5349257833485,-0.00986505460305915,-0.00037177622743719,-351.212487160912,944687.855869558
,599755.812,53.9833,-0.019,5.433485e+04,0.5,46.07488,687918.3,4.25798910234292E-12,-2.85188425619376E-16,0.0376981417255137,2.52491808435106E-06,26.5265063406894,0.00177667260264265,6.69772558747165E-05,83.5295175546464,1247132.5745398
,599756.623,53.9833,-0.019,4.117107e+04,0.5,-237.9048,907633.9,4.25909259937527E-12,1.11637365355773E-15,0.0376883720164047,-9.87870176167764E-06,26.5333809287454,-0.0069548070903665,-0.000262115374932558,-431.299510013583,1645456.73875314
,599757.419,53.9833,-0.019,3.119651e+04,0.5,-92.05506,1197988,4.25855009688903E-12,3.2723289772696E-16,0.0376931755564787,-2.89639590500254E-06,26.5300012358211,-0.00203860210249484,-7.6841387392862E-05,-166.887352723741,2171842.00319688
,599758.214,53.9833,-0.019,2.363846e+04,0.5,229.9964,1581057,4.25846522229364E-12,-6.19479038802989E-16,0.0376939262363226,5.48333636056116E-06,26.5294724823559,0.00385924300315606,0.000145470024167377,416.962308557407,2866310.84956481
,599759.025,53.9833,-0.019,1.791157e+04,0.5,584.6177,2086351,4.25892157845974E-12,-1.19339504123683E-15,0.0376898850577977,1.05611059288461E-05,26.5323154991985,0.00743463648389738,0.000280210616526174,1059.85809262893,3782362.37358956
,599759.821,53.9833,-0.019,1.357207e+04,0.5,1406.872,2753227,4.25923231478708E-12,-2.17642594859382E-15,0.0376871284751333,1.92577531064702E-05,26.5342513306343,0.0135587422461105,0.000510990194415499,2550.52947335165,4991347.19457601
,599760.617,53.9833,-0.019,1.028394e+04,0.5,2612.3,3632907,4.25995849277175E-12,-3.06319142512254E-15,0.0376806944577914,2.70949072277624E-05,26.5387752888812,0.0190831316868679,0.000719066026187844,4735.85951190763,6586126.08499247
,599761.412,53.9833,-0.019,7.792469e+03,0.5,4387.377,4793588,4.26074177709963E-12,-3.89968442756992E-15,0.0376737552513962,3.4481262739644E-05,26.5436550093761,0.0242943326552202,0.000915259509160988,7953.91076743666,8690333.93024013
,599762.223,53.9833,-0.019,5.904585e+03,0.5,8325.412,6326029,4.26089431672232E-12,-5.60757794110204E-15,0.0376723728438805,4.95789736251473E-05,26.5446053037924,0.0349342020928859,0.00131605656565912,15093.2058380546,11468508.4455283
,599763.019,53.9833,-0.019,4.474074e+03,0.5,8567.254,8347862,4.26131251047548E-12,-4.37330500319975E-15,0.0376687013461448,3.86586807834826E-05,26.5472105756656,0.0272449036643411,0.00102628122026933,15531.6431293606,15133905.6221691
,599763.815,53.9833,-0.019,3.390107e+03,0.5,13082.82,11014760,4.26216111407821E-12,-5.06239688077495E-15,0.03766118797891,4.47322087194131E-05,26.5524972234957,0.0315378221337092,0.00118775352345398,23717.9487576371,19968746.28388
,599764.626,53.9833,-0.019,2.568774e+03,0.5,20364.26,14532680,4.26329476359626E-12,-5.97404216032506E-15,0.0376511527067459,5.27595641698487E-05,26.559559656115,0.0372172082728469,0.00140127354348957,36918.5294276921,26346411.5191631
,599765.421,53.9833,-0.019,1.946446e+03,0.5,29126.29,19175390,4.2641564170203E-12,-6.47700288794617E-15,0.0376435316446418,5.71783113306177E-05,26.5649276019849,0.0403505631522706,0.00151894120536792,52803.2835214486,34763217.5194421
,599766.217,53.9833,-0.019,1.474880e+03,0.5,39989.42,25294150,4.26622316779844E-12,-6.74479237573994E-15,0.0376252881860303,5.94846417804987E-05,26.5778030876434,0.0420188435013261,0.00158097504759006,72497.1385685677,45855966.3412007
,599767.013,53.9833,-0.019,1.117550e+03,0.5,44746.37,33352980,4.26988059788822E-12,-5.72847335047505E-15,0.0375930859823843,5.04348977155738E-05,26.6005882193417,0.0356873587511613,0.00134160036074738,81121.0511762962,60465883.5445642
,599767.824,53.9833,-0.019,8.467957e+02,0.5,76496.43,43971210,4.27432789174137E-12,-7.43602062275842E-15,0.0375539255805681,6.53323217486881E-05,26.6282940602349,0.0463250711681161,0.00173969354038699,138680.988264164,79715757.4277794
,599768.619,53.9833,-0.019,6.416440e+02,0.5,106434.7,58004120,4.27625575324844E-12,-7.84671844379799E-15,0.0375369823878445,6.88785117221933E-05,26.6403042907128,0.0488836447323178,0.00183495068970963,192956.316805893,105156131.92659
,599769.415,53.9833,-0.019,4.861923e+02,0.5,149888,76521870,4.27782629510741E-12,-8.37923625913819E-15,0.0375231836048715,7.34989218659578E-05,26.6500884840442,0.0522011349526144,0.00195876028643837,271733.151062593,138727108.643134
,599770.226,53.9833,-0.019,3.684033e+02,0.5,189932.7,100950000,4.27945965363132E-12,-8.05160303670393E-15,0.0375088731163725,7.05711891525512E-05,26.6602640139011,0.0501600388991884,0.00188145319465082,344330.507184205,183013060.416903
,599771.022,53.9833,-0.019,2.791500e+02,0.5,252485,133179500,4.28099052121514E-12,-8.1160080323849E-15,0.0374954580360447,7.10848195272601E-05,26.6698010436334,0.0505612704395329,0.00189582480787208,457732.070919879,241442178.105923
,599771.817,53.9833,-0.019,2.115173e+02,0.5,338121,175691700,4.2826912286333E-12,-8.24209590388573E-15,0.037480564037666,7.21318411340984E-05,26.6803961449893,0.0513467752030398,0.00192451322401684,612982.258555955,318512884.664174
,599773.611,53.9833,-0.019,1.602760e+02,0.5,454043.1,232072100,4.27889306864031E-12,-8.37154433236033E-15,0.0375138290120261,7.33948424540919E-05,26.6567342913031,0.0521532156321227,0.0019564743025982,823138.358515878,420725361.648118
,599776.014,53.9833,-0.019,1.214445e+02,0.5,558684.1,306204300,4.27986142431917E-12,-7.80880780567247E-15,0.0375053598919891,6.84302873487799E-05,26.662766973031,0.0486474682747353,0.00182454687932207,1012842.86228096,555120218.48257
,599778.338,53.9833,-0.019,9.202165e+01,0.5,736647.4,404033800,4.28064987147466E-12,-7.80461832186353E-15,0.0374984520099209,6.83683819946079E-05,26.6676788570135,0.0486213685440524,0.00182323211572893,1335473.94870881,732476099.552956
,599780.631,53.9833,-0.019,6.972812e+01,0.5,957809.8,533044400,4.28203755314419E-12,-7.69425123379876E-15,0.0374863034490349,6.73578951570627E-05,26.6763238642506,0.047933801434089,0.00179686682760385,1736421.02818526,966360445.587834
,599782.972,53.9833,-0.019,5.283509e+01,0.5,1211766,703575400,4.28143874520412E-12,-7.37391031937872E-15,0.037491556173838,6.4571605344E-05,26.672593398475,0.0459381351481256,0.00172229728327625,2196820.24932292,1275517456.04801
,599785.436,53.9833,-0.019,4.003407e+01,0.5,1615167,927982800,4.28397410910558E-12,-7.45631665789682E-15,0.0374693653619237,6.52159527563681E-05,26.6883882596153,0.046451511816941,0.00174051394056011,2928149.14070716,1682347421.91428
,599787.792,53.9833,-0.019,3.033521e+01,0.5,2152515,1224465000,4.28476267606877E-12,-7.53228220625184E-15,0.0374624672249603,6.58561270748739E-05,26.6933008899781,0.0469247635213675,0.00175792284793767,3902311.61707073,2219842367.7403
,599790.132,53.9833,-0.019,2.298591e+01,0.5,3150885,1615575000,4.28580221025761E-12,-8.35867718754472E-15,0.0374533538701796,7.30459501473104E-05,26.6997770010224,0.0520730556339794,0.00195031799823592,5712264.55544045,2928888807.16234
,599792.581,53.9833,-0.019,1.741690e+01,0.5,4199176,2131200000,4.28767064020303E-12,-8.44814360371866E-15,0.0374370299566719,7.37634561305075E-05,26.7114169835594,0.0526304153168896,0.00197033408408408,7612719.6729986,3863669483.51168
,599795.077,53.9833,-0.019,1.319742e+01,0.5,6548144,2811950000,4.28868127916336E-12,-9.98698504100922E-15,0.0374281501627672,8.71583480927553E-05,26.7177130825266,0.0622171207222987,0.00232868436494248,11871182.5011449,5097806589.7901
,599797.526,53.9833,-0.019,1.000008e+01,0.5,8802442,3709597000,4.29033253377158E-12,-1.01804598421978E-14,0.0374137371164088,8.877844438909E-05,26.7280001017702,0.063422433938734,0.00237288363129472,15958017.3309785,6725157997.85401
,599868.975,52.9835,-0.019,5.000000e+05,0.5,-226.5877,74381.63,4.27937559772494E-12,1.30362009292431E-14,0.0375093945664427,-0.000114264334395505,26.6597403607211,-0.0812131873277444,-0.00304628575630838,-410.782649131522,134847.050471498
,599869.786,52.9835,-0.019,3.788642e+05,0.5,-313.8367,98199.55,4.27782096197761E-12,1.36715210395351E-14,0.0375229910984056,-0.000119920016949701,26.6500552596047,-0.0851711173573807,-0.00319590772055473,-568.957057336716,178026.747667783
,599870.582,52.9835,-0.019,2.870762e+05,0.5,-138.6042,129563.6,4.27897199765603E-12,4.57754717032805E-15,0.0375132377012854,-4.01308106674753E-05,26.6572260048762,-0.0285172956341524,-0.00106977731399868,-251.276660016211,234886.884146919
,599871.377,52.9835,-0.019,2.175258e+05,0.5,-13.32737,171297,4.27129530903061E-12,3.32318329934063E-16,0.0375807020542124,-2.92388028474666E-06,26.6094016153338,-0.00207028343056884,-7.78027052429406E-05,-24.1612954037486,310545.697971612
,599872.173,52.9835,-0.019,1.648255e+05,0.5,-349.5679,226472.6,4.2636256677555E-12,6.58104632111518E-15,0.0376482147921591,-5.81112566537584E-05,26.5616211295165,-0.0409987350294945,-0.00154353286004576,-633.73443489361,410573.983423211
,599872.984,52.9835,-0.019,1.248930e+05,0.5,-344.2132,299063.2,4.26106959843036E-12,4.90436938379055E-15,0.0376708385099098,-4.33580589995001E-05,26.5456972773104,-0.030553339247538,-0.00115097143346289,-624.026856541808,542174.061318201
,599873.78,52.9835,-0.019,9.463495e+04,0.5,-305.5851,394743,4.26043449040617E-12,3.29815930819348E-15,0.0376764814787692,-2.9166752444851E-05,26.5417406685391,-0.0205469393412159,-0.000774136843465242,-553.997665862361,715632.734107474
,599874.575,52.9835,-0.019,7.170755e+04,0.5,-187.323,521128.7,4.25902267382009E-12,1.53093257832087E-15,0.0376889885118974,-1.3547544771597E-05,26.5329453051122,-0.00953743463637589,-0.00035945631088827,-339.599361233041,944758.377989917
,599875.386,52.9835,-0.019,5.433485e+04,0.5,25.04351,687975.3,4.25763633368947E-12,-1.54985445115712E-16,0.0377012653436502,1.37239231647758E-06,26.5243086554212,0.000965531450119106,3.64017574468153E-05,45.4015790855009,1247235.91029457
,599876.182,52.9835,-0.019,4.117107e+04,0.5,-239.6591,907679.2,4.25888003440827E-12,1.12449349511838E-15,0.0376902530427219,-9.95154689342997E-06,26.5320566872292,-0.00700539224299767,-0.00026403502470917,-434.479894480046,1645538.86348456
,599876.978,52.9835,-0.019,3.119651e+04,0.5,-113.5515,1198030,4.25840078943247E-12,4.03619105732946E-16,0.0376944970332993,-3.5727541713285E-06,26.5290710772185,-0.00251447444089445,-9.4781850204085E-05,-205.858420306389,2171918.14533197
,599877.773,52.9835,-0.019,2.363846e+04,0.5,100.0164,1581061,4.25845452167809E-12,-2.69385742119984E-16,0.0376940216001867,2.38448759533814E-06,26.5294058194454,0.00167822472643369,6.32590393413031E-05,181.320529528293,2866318.10119672
